,zipcode,city,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,lotAreaValue,lotAreaUnit,detailUrl
135,91723,Covina,34.091255,-117.884476,949000.0,3.0,7.0,1749.0,SINGLE_FAMILY,7847.0,sqft,https://www.zillow.com/homedetails/336-E-Front-St-Covina-CA-91723/21547833_zpid/
136,91722,Covina,34.08794,-117.911865,527900.0,2.0,1.0,1083.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-covina-bowl/2058999085_zpid/
137,91723,Covina,34.086815,-117.89869,465000.0,,,,LOT,10375.0,sqft,https://www.zillow.com/homedetails/1-N-Hollenbeck-Ave-Covina-CA-91723/2058145529_zpid/
138,91722,Covina,34.08794,-117.911865,618400.0,3.0,3.0,1486.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-covina-bowl/2058999092_zpid/
139,91722,Covina,34.08794,-117.911865,489900.0,2.0,1.0,935.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-covina-bowl/2058999093_zpid/
140,91723,Covina,34.092854,-117.88181,611900.0,3.0,3.0,1493.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-zest/2058999067_zpid/
141,91723,Covina,34.092804,-117.88184,689900.0,1.0,1.0,1672.0,SINGLE_FAMILY,,,https://www.zillow.com/community/rows-at-zest/2058999049_zpid/
142,91722,Covina,34.08815,-117.91175,678000.0,4.0,1.0,1573.0,TOWNHOUSE,,,https://www.zillow.com/community/rows-at-covina-bowl/2058999035_zpid/
143,91723,Covina,34.092804,-117.88184,670900.0,3.0,1.0,1661.0,TOWNHOUSE,,,https://www.zillow.com/community/rows-at-zest/2058999044_zpid/
144,91723,Covina,34.092854,-117.88181,547900.0,2.0,1.0,1092.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-zest/2058999063_zpid/
145,91722,Covina,34.08794,-117.911865,663900.0,2.0,2.0,1540.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-covina-bowl/2058999069_zpid/
146,91722,Covina,34.08794,-117.911865,661900.0,4.0,3.0,1629.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-covina-bowl/2058999066_zpid/
147,91723,Covina,34.092854,-117.88181,646500.0,2.0,3.0,1827.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-zest/2058999062_zpid/
148,91723,Covina,34.093285,-117.88175,646500.0,2.0,3.0,1827.0,CONDO,,,https://www.zillow.com/homedetails/692-Cara-Ln-Covina-CA-91723/2057327595_zpid/
149,91723,Covina,34.092854,-117.88181,668900.0,2.0,2.0,1544.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-zest/2058999068_zpid/
150,91723,Covina,34.092854,-117.88181,670900.0,4.0,3.0,1629.0,TOWNHOUSE,,,https://www.zillow.com/community/flats-towns-at-zest/2058999070_zpid/
151,91723,Covina,,,670400.0,4.0,3.0,1629.0,CONDO,,,https://www.zillow.com/homedetails/709-Cara-Ln-Covina-CA-91723/2056453468_zpid/
152,91723,Covina,,,618400.0,3.0,3.0,1486.0,CONDO,,,https://www.zillow.com/homedetails/289-Strike-Dr-Covina-CA-91723/2056453842_zpid/
153,91722,Covina,,,678000.0,4.0,3.0,1573.0,CONDO,,,https://www.zillow.com/homedetails/229-Scratch-Rd-Covina-CA-91722/2056454050_zpid/
154,91723,Covina,,,619400.0,3.0,3.0,1486.0,CONDO,,,https://www.zillow.com/homedetails/707-Cara-Ln-Covina-CA-91723/2056453750_zpid/
155,91724,Covina,34.069218,-117.83492,988888.0,,,,LOT,0.933149678604224,acres,https://www.zillow.com/homedetails/21544-E-Covina-Hills-Rd-Covina-CA-91724/136534663_zpid/
156,91724,Covina,34.073017,-117.8497,2980000.0,,,,LOT,6.97,acres,https://www.zillow.com/homedetails/20717-E-Covina-Hills-Rd-Covina-CA-91724/136535138_zpid/
157,91740,Glendora,34.122684,-117.87975,750000.0,3.0,3.0,1688.0,SINGLE_FAMILY,5938.0,sqft,https://www.zillow.com/homedetails/927-La-Serena-Dr-Glendora-CA-91740/21636687_zpid/
158,91740,Glendora,34.114017,-117.88069,1598888.0,4.0,6.0,3907.0,SINGLE_FAMILY,0.4540863177226814,acres,https://www.zillow.com/homedetails/939-W-Gladstone-St-Glendora-CA-91740/2056061701_zpid/
159,91741,Glendora,34.140255,-117.851944,1275000.0,3.0,4.0,1910.0,SINGLE_FAMILY,0.26170798898071623,acres,https://www.zillow.com/homedetails/318-N-Glenwood-Ave-Glendora-CA-91741/21643833_zpid/
160,91740,Glendora,34.109047,-117.85394,749000.0,2.0,4.0,1232.0,SINGLE_FAMILY,7802.0,sqft,https://www.zillow.com/homedetails/1642-Suffolk-Pl-Glendora-CA-91740/21644659_zpid/
161,91741,Glendora,34.145943,-117.86708,675000.0,1.0,3.0,1238.0,SINGLE_FAMILY,7388.0,sqft,https://www.zillow.com/homedetails/627-N-Vermont-Ave-Glendora-CA-91741/21638324_zpid/
162,91740,Glendora,34.115223,-117.84955,799000.0,2.0,4.0,1383.0,SINGLE_FAMILY,8915.0,sqft,https://www.zillow.com/homedetails/744-E-Dover-St-Glendora-CA-91740/21640470_zpid/
163,91740,Glendora,34.127636,-117.85405,214950.0,2.0,3.0,1100.0,MANUFACTURED,,,https://www.zillow.com/homedetails/732-E-Route-66-18-Glendora-CA-91740/2057090059_zpid/
164,91740,Glendora,34.10814,-117.862724,139900.0,2.0,2.0,850.0,MANUFACTURED,,,https://www.zillow.com/homedetails/1700-S-Glendora-Ave-14-Glendora-CA-91740/2056170191_zpid/
165,91741,Glendora,34.133533,-117.88028,152500.0,2.0,2.0,1440.0,MANUFACTURED,,,https://www.zillow.com/homedetails/208-S-Barranca-Ave-SPC-33-Glendora-CA-91741/2118837447_zpid/
166,91741,Glendora,34.14388,-117.84748,908000.0,2.0,4.0,1678.0,SINGLE_FAMILY,8518.0,sqft,https://www.zillow.com/homedetails/1024-E-Laurel-Ave-Glendora-CA-91741/21643998_zpid/
167,91741,Glendora,34.13364,-117.84102,1099999.0,2.0,4.0,2541.0,SINGLE_FAMILY,8606.0,sqft,https://www.zillow.com/homedetails/220-S-San-Jose-Dr-Glendora-CA-91741/21646743_zpid/
168,91741,Glendora,34.135044,-117.83862,580000.0,2.0,2.0,1174.0,CONDO,6.7492,acres,https://www.zillow.com/homedetails/114-Oak-Forest-Cir-Glendora-CA-91741/21646836_zpid/
169,91740,Glendora,34.11317,-117.86608,849950.0,2.0,3.0,1242.0,SINGLE_FAMILY,7758.0,sqft,https://www.zillow.com/homedetails/178-W-Norgate-St-Glendora-CA-91740/21641760_zpid/
170,91741,Glendora,34.137913,-117.82283,2490000.0,5.0,5.0,4562.0,SINGLE_FAMILY,0.5124426078971533,acres,https://www.zillow.com/homedetails/219-Morgan-Ranch-Rd-Glendora-CA-91741/21648048_zpid/
171,91741,Glendora,34.13408,-117.87935,179900.0,2.0,2.0,1500.0,MANUFACTURED,,,https://www.zillow.com/homedetails/208-S-Barranca-Ave-SPACE-17-Glendora-CA-91741/136707033_zpid/
172,91740,Glendora,34.119003,-117.8475,1398000.0,3.0,5.0,3352.0,SINGLE_FAMILY,0.31930670339761247,acres,https://www.zillow.com/homedetails/663-Foxbrook-Dr-Glendora-CA-91740/21642278_zpid/
173,91741,Glendora,34.146015,-117.81608,9495000.0,6.0,6.0,8863.0,SINGLE_FAMILY,1.0961,acres,https://www.zillow.com/homedetails/658-Oakhill-Dr-Glendora-CA-91741/250225816_zpid/
174,91740,Glendora,34.11618,-117.847946,799000.0,2.0,4.0,1430.0,SINGLE_FAMILY,7697.0,sqft,https://www.zillow.com/homedetails/1244-York-Ave-Glendora-CA-91740/21640516_zpid/
175,91741,Glendora,34.128014,-117.82118,1700000.0,4.0,5.0,3293.0,SINGLE_FAMILY,9234.0,sqft,https://www.zillow.com/homedetails/2273-Shady-Oaks-Rd-Glendora-CA-91741/60116054_zpid/
176,91740,Glendora,34.119606,-117.87616,695000.0,2.0,3.0,1154.0,SINGLE_FAMILY,5973.0,sqft,https://www.zillow.com/homedetails/722-W-Galatea-St-Glendora-CA-91740/21635815_zpid/
177,91741,Glendora,34.152084,-117.867424,950000.0,1.0,2.0,864.0,SINGLE_FAMILY,5.1656,acres,https://www.zillow.com/homedetails/947-N-Glendora-Ave-Glendora-CA-91741/21637719_zpid/
178,91741,Glendora,34.1487,-117.85332,1175000.0,3.0,4.0,2042.0,SINGLE_FAMILY,0.26696510560146924,acres,https://www.zillow.com/homedetails/746-Prima-Vera-Rd-Glendora-CA-91741/21643583_zpid/
179,91741,Glendora,34.128796,-117.822334,1598000.0,3.0,4.0,2996.0,SINGLE_FAMILY,9356.0,sqft,https://www.zillow.com/homedetails/2239-Swiftwater-Way-Glendora-CA-91741/59893794_zpid/
180,91740,Glendora,34.11682,-117.84494,715000.0,2.0,2.0,1290.0,SINGLE_FAMILY,4517.0,sqft,https://www.zillow.com/homedetails/915-Shady-Ln-Glendora-CA-91740/21640597_zpid/
181,91741,Glendora,34.143238,-117.836586,1200000.0,3.0,3.0,2700.0,SINGLE_FAMILY,0.298,acres,https://www.zillow.com/homedetails/425-Fern-Dell-Pl-Glendora-CA-91741/21648155_zpid/
182,91741,Glendora,34.134678,-117.84599,799000.0,1.0,3.0,1349.0,SINGLE_FAMILY,9817.0,sqft,https://www.zillow.com/homedetails/146-S-Loraine-Ave-Glendora-CA-91741/21646387_zpid/
183,91741,Glendora,34.143017,-117.865845,1374888.0,4.0,4.0,2900.0,SINGLE_FAMILY,7500.0,sqft,https://www.zillow.com/homedetails/453-N-Glendora-Ave-Glendora-CA-91741/79805396_zpid/
184,91741,Glendora,34.13635,-117.852264,1100000.0,2.0,3.0,1992.0,SINGLE_FAMILY,9711.0,sqft,https://www.zillow.com/homedetails/809-E-Foothill-Blvd-Glendora-CA-91741/21644182_zpid/
185,91740,Glendora,34.127636,-117.85405,214950.0,2.0,2.0,1100.0,MANUFACTURED,,,https://www.zillow.com/homedetails/732-E-Route-66-25-Glendora-CA-91740/2057090060_zpid/
186,91741,Glendora,34.15259,-117.86146,279580.0,,,,LOT,3.1498,acres,https://www.zillow.com/homedetails/415-E-Conifer-Rd-Glendora-CA-91741/2067242002_zpid/
187,91740,Glendora,34.119003,-117.8475,685000.0,3.0,3.0,1860.0,TOWNHOUSE,4.712,acres,https://www.zillow.com/homedetails/984-S-Glendora-Ave-Glendora-CA-91740/21642254_zpid/
188,91740,Glendora,34.12204,-117.842064,2475000.0,4.0,4.0,4828.0,SINGLE_FAMILY,3.631,acres,https://www.zillow.com/homedetails/1000-Sunflower-Ave-Glendora-CA-91740/63094351_zpid/
189,91740,Glendora,34.116177,-117.851974,735000.0,2.0,3.0,1185.0,SINGLE_FAMILY,0.46111111111111114,acres,https://www.zillow.com/homedetails/1250-S-Stephora-Ave-Glendora-CA-91740/21640370_zpid/
190,91741,Glendora,34.145737,-117.850174,949000.0,2.0,3.0,1499.0,SINGLE_FAMILY,9646.0,sqft,https://www.zillow.com/homedetails/844-E-Northridge-Ave-Glendora-CA-91741/21643691_zpid/
191,91741,Glendora,34.132233,-117.848915,900000.0,2.0,4.0,1637.0,SINGLE_FAMILY,10787.0,sqft,https://www.zillow.com/homedetails/951-E-Ada-Ave-Glendora-CA-91741/21644401_zpid/
192,91740,Glendora,34.119804,-117.88016,769000.0,2.0,4.0,1834.0,SINGLE_FAMILY,5970.0,sqft,https://www.zillow.com/homedetails/839-W-Galatea-St-Glendora-CA-91740/21636127_zpid/
193,91740,Glendora,34.11445,-117.85563,730000.0,3.0,3.0,1633.0,CONDO,1.0,acres,https://www.zillow.com/homedetails/1365-Bonnie-Cove-Ave-Glendora-CA-91740/244500187_zpid/
194,91741,Glendora,34.130768,-117.861046,1600000.0,4.0,8.0,3600.0,MULTI_FAMILY,0.3631542699724518,acres,https://www.zillow.com/homedetails/409-E-Lemon-Ave-Glendora-CA-91741/21639272_zpid/
195,91741,Glendora,34.14716,-117.88614,1299999.0,3.0,4.0,2124.0,SINGLE_FAMILY,0.5164600550964187,acres,https://www.zillow.com/homedetails/1123-W-Sierra-Madre-Ave-Glendora-CA-91741/21658149_zpid/
196,91740,Glendora,34.109737,-117.85655,810000.0,2.0,3.0,1264.0,SINGLE_FAMILY,0.2524793388429752,acres,https://www.zillow.com/homedetails/1622-Windsor-Pl-Glendora-CA-91740/21641368_zpid/
197,91741,Glendora,34.137188,-117.81873,2490000.0,6.0,6.0,6113.0,SINGLE_FAMILY,1.6216,acres,https://www.zillow.com/homedetails/135-Edgemont-Pl-Glendora-CA-91741/21648135_zpid/
198,91741,Glendora,34.152134,-117.86092,475000.0,,,,LOT,3.75,acres,https://www.zillow.com/homedetails/0-Conifer-Rd-Glendora-CA-91741/2062631584_zpid/
199,91740,Glendora,34.10993,-117.84069,1190000.0,3.0,4.0,2204.0,SINGLE_FAMILY,0.317860422405877,acres,https://www.zillow.com/homedetails/1140-E-Juanita-Ave-Glendora-CA-91740/21645541_zpid/
200,91741,Glendora,34.13586,-117.84598,899999.0,2.0,3.0,1360.0,SINGLE_FAMILY,10114.0,sqft,https://www.zillow.com/homedetails/1102-E-Foothill-Blvd-Glendora-CA-91741/21646381_zpid/
201,91741,Glendora,34.13686,-117.875916,819000.0,4.0,3.0,1870.0,TOWNHOUSE,0.8266988062442608,acres,https://www.zillow.com/homedetails/623-W-Foothill-Blvd-UNIT-39-Glendora-CA-91741/244501467_zpid/
202,91741,Glendora,34.152767,-117.85447,1100000.0,1.0,2.0,768.0,SINGLE_FAMILY,0.8742883379247015,acres,https://www.zillow.com/homedetails/981-Glencoe-Heights-Dr-Glendora-CA-91741/21638137_zpid/
203,91702,Azusa,34.172623,-117.85754,710000.0,4.0,4.0,1846.0,TOWNHOUSE,,,https://www.zillow.com/homedetails/315-N-Edenfield-Ave-Azusa-CA-91702/302794768_zpid/
204,91741,Glendora,34.152374,-117.86141,264530.0,,,,LOT,0.9955004591368227,acres,https://www.zillow.com/homedetails/445-E-Conifer-Rd-Glendora-CA-91741/2065477147_zpid/
205,91741,Glendora,34.143677,-117.86621,3500000.0,,,,LOT,2.5,acres,https://www.zillow.com/homedetails/0-W-Leadora-Ave-Glendora-CA-91741/2056297021_zpid/
206,91741,Glendora,,,25000.0,,,,LOT,2503.0,sqft,https://www.zillow.com/homedetails/0-0-Glendora-CA-91741/2094869468_zpid/
207,91773,San Dimas,34.13607,-117.809296,3370000.0,5.0,4.0,4715.0,SINGLE_FAMILY,0.5,acres,https://www.zillow.com/homedetails/1625-Brasada-Ln-San-Dimas-CA-91773/2068447902_zpid/
208,91740,Glendora,,,522000.0,,,,LOT,0.25381083562901746,acres,https://www.zillow.com/homedetails/0-Bonnie-Cove-Ave-Glendora-CA-91740/2065658512_zpid/
209,91740,Glendora,,,698000.0,,,,LOT,4.9364,acres,https://www.zillow.com/homedetails/0-Elkhorn-Ln-Glendora-CA-91740/2109625875_zpid/
210,91741,Glendora,34.14374,-117.83108,948000.0,,,,LOT,2.6648,acres,https://www.zillow.com/homedetails/0-Bluebird-Rd-Glendora-CA-91741/2122608501_zpid/
211,91741,Glendora,34.130787,-117.863434,825000.0,,,,LOT,10700.0,sqft,https://www.zillow.com/homedetails/422-S-Glendora-Ave-Glendora-CA-91741/21639297_zpid/
212,91741,Glendora,34.14023,-117.83825,4200000.0,,,,LOT,3.8205,acres,https://www.zillow.com/homedetails/1449-E-Bennett-Ave-Glendora-CA-91741/21647080_zpid/
213,91741,Glendora,34.147045,-117.81688,999000.0,,,,LOT,1.1065,acres,https://www.zillow.com/homedetails/648-Gordon-Highlands-Rd-Glendora-CA-91741/2091248161_zpid/
214,91741,Glendora,34.145695,-117.815025,1200000.0,,,,LOT,2.0188,acres,https://www.zillow.com/homedetails/664-Gordon-Highlands-Rd-Glendora-CA-91741/250225815_zpid/
215,91740,Glendora,34.128613,-117.83427,6800000.0,,,,LOT,3.6,acres,https://www.zillow.com/homedetails/1706-E-Route-66-Glendora-CA-91740/21645624_zpid/
216,91702,Azusa,34.107277,-117.92246,179900.0,2.0,2.0,1000.0,MANUFACTURED,,,https://www.zillow.com/homedetails/1081-W-Arrow-Hwy-SPACE-13-Azusa-CA-91702/136706538_zpid/
217,91702,Azusa,34.122677,-117.914764,590000.0,1.0,1.0,492.0,SINGLE_FAMILY,0.3044077134986226,acres,https://www.zillow.com/homedetails/666-W-Duell-St-Azusa-CA-91702/21628669_zpid/
218,91702,Azusa,34.118706,-117.90682,199999.0,,,,LOT,10383.75,sqft,https://www.zillow.com/homedetails/101-E-Azusa-Ln-Azusa-CA-91702/21627824_zpid/
219,91702,Azusa,34.15385,-117.90986,510000.0,2.0,2.0,1007.0,CONDO,7.5612,acres,https://www.zillow.com/homedetails/209-Evergreen-Ct-69-Azusa-CA-91702/2056085329_zpid/
220,91702,Azusa,34.14354,-117.92341,418000.0,1.0,2.0,771.0,CONDO,0.7833103764921947,acres,https://www.zillow.com/homedetails/1123-W-Sierra-Madre-Ave-APT-4-Azusa-CA-91702/21629313_zpid/
221,91702,Azusa,34.127,-117.892525,639900.0,3.0,3.0,1642.0,CONDO,0.38822314049586776,acres,https://www.zillow.com/homedetails/321-N-Edenfield-Ave-Azusa-CA-91702/302795350_zpid/
222,91702,Azusa,34.147434,-117.90608,695000.0,2.0,4.0,1951.0,SINGLE_FAMILY,0.7056244260789716,acres,https://www.zillow.com/homedetails/215-E-Sierra-Madre-Ave-Azusa-CA-91702/21658222_zpid/
223,91702,Azusa,34.117992,-117.88327,698888.0,2.0,3.0,1254.0,SINGLE_FAMILY,6846.0,sqft,https://www.zillow.com/homedetails/18838-E-Armstead-St-Azusa-CA-91702/21635145_zpid/
224,91702,Azusa,34.141186,-117.89721,1470000.0,4.0,4.0,3771.0,SINGLE_FAMILY,5882.0,sqft,https://www.zillow.com/homedetails/671-E-Tangerine-St-Azusa-CA-91702/124263409_zpid/
225,91702,Azusa,34.13238,-117.89292,109000.0,1.0,2.0,880.0,MANUFACTURED,,,https://www.zillow.com/homedetails/840-E-Foothill-Blvd-SPACE-38-Azusa-CA-91702/136706734_zpid/
226,91702,Azusa,34.127,-117.892525,699900.0,4.0,4.0,1685.0,TOWNHOUSE,0.38822314049586776,acres,https://www.zillow.com/homedetails/327-N-Edenfield-Ave-Azusa-CA-91702/302795388_zpid/
227,91702,Azusa,34.12549,-117.91765,635000.0,1.0,3.0,1198.0,SINGLE_FAMILY,5867.0,sqft,https://www.zillow.com/homedetails/232-N-Virginia-Ave-Azusa-CA-91702/21628544_zpid/
228,91702,Azusa,34.108334,-117.89116,488800.0,1.0,2.0,910.0,CONDO,1.2234,acres,https://www.zillow.com/homedetails/777-S-Citrus-Ave-APT-239-Azusa-CA-91702/79800616_zpid/
229,91702,Azusa,34.116146,-117.88882,823000.0,2.0,4.0,1284.0,SINGLE_FAMILY,6856.0,sqft,https://www.zillow.com/homedetails/931-E-Gaillard-St-Azusa-CA-91702/21634856_zpid/
230,91702,Azusa,34.1081,-117.90643,130000.0,2.0,3.0,960.0,MANUFACTURED,,,https://www.zillow.com/homedetails/830-S-Azusa-Ave-TRAILER-57-Azusa-CA-91702/136706712_zpid/
231,91702,Azusa,34.13796,-117.89745,945000.0,3.0,3.0,2679.0,SINGLE_FAMILY,3109.0,sqft,https://www.zillow.com/homedetails/910-N-Cornejo-Way-Azusa-CA-91702/95581795_zpid/
232,91702,Azusa,34.14495,-117.906586,849900.0,2.0,3.0,1223.0,SINGLE_FAMILY,10303.0,sqft,https://www.zillow.com/homedetails/1317-N-Alameda-Ave-Azusa-CA-91702/21624647_zpid/
233,91702,Azusa,34.144146,-117.898254,1350000.0,5.0,4.0,3597.0,SINGLE_FAMILY,6541.0,sqft,https://www.zillow.com/homedetails/652-E-Desert-Willow-Rd-Azusa-CA-91702/244498563_zpid/
234,91702,Azusa,34.14459,-117.89676,1148000.0,3.0,4.0,2658.0,SINGLE_FAMILY,5335.0,sqft,https://www.zillow.com/homedetails/681-E-Lemon-Swirl-Dr-Azusa-CA-91702/95591170_zpid/
235,91702,Azusa,34.146484,-117.89201,1490000.0,4.0,4.0,3244.0,SINGLE_FAMILY,6673.0,sqft,https://www.zillow.com/homedetails/830-E-McKeller-Ct-Azusa-CA-91702/122726700_zpid/
236,91702,Azusa,34.11587,-117.89658,758000.0,2.0,4.0,1800.0,SINGLE_FAMILY,6060.0,sqft,https://www.zillow.com/homedetails/5657-N-Rockvale-Ave-Azusa-CA-91702/21632783_zpid/
237,91702,Azusa,34.1138,-117.89244,630000.0,1.0,3.0,1180.0,SINGLE_FAMILY,5837.0,sqft,https://www.zillow.com/homedetails/5521-N-Edenfield-Ave-Azusa-CA-91702/21631859_zpid/
238,91702,Azusa,34.13737,-117.89283,624900.0,3.0,2.0,1216.0,CONDO,0.5712580348943985,acres,https://www.zillow.com/homedetails/842-Iris-Way-UNIT-B-Azusa-CA-91702/325797335_zpid/
239,91702,Azusa,34.144936,-117.89609,958000.0,4.0,4.0,2369.0,CONDO,2766.0,sqft,https://www.zillow.com/homedetails/661-E-Lavender-Way-Azusa-CA-91702/302686930_zpid/
240,91702,Azusa,34.12732,-117.90411,1099000.0,0.0,,,MULTI_FAMILY,7254.0,sqft,https://www.zillow.com/homedetails/329-N-Soldano-Ave-Azusa-CA-91702/21626494_zpid/
241,91702,Azusa,34.126915,-117.90461,1440000.0,6.0,4.0,2870.0,MULTI_FAMILY,7450.0,sqft,https://www.zillow.com/homedetails/316-N-Dalton-Ave-Azusa-CA-91702/21626509_zpid/
242,91702,Azusa,34.13183,-117.89666,1175000.0,,6.0,3554.0,MULTI_FAMILY,7419.0,sqft,https://www.zillow.com/homedetails/603-N-Rockvale-Ave-Azusa-CA-91702/21626862_zpid/
243,91702,Azusa,34.131996,-117.89667,1920000.0,8.0,8.0,5182.0,MULTI_FAMILY,0.30488980716253444,acres,https://www.zillow.com/homedetails/619-N-Rockvale-Ave-Azusa-CA-91702/21626861_zpid/
244,91702,Azusa,34.132088,-117.90789,798000.0,,,,LOT,7043.0,sqft,https://www.zillow.com/homedetails/609-N-Azusa-Ave-Azusa-CA-91702/2129844871_zpid/
245,91702,Azusa,,,1233000.0,,,,LOT,0.4792240587695133,acres,https://www.zillow.com/homedetails/890-E-Gladstone-St-Azusa-CA-91702/2122034887_zpid/
246,91773,San Dimas,34.131306,-117.79131,970000.0,2.0,3.0,2017.0,SINGLE_FAMILY,9452.0,sqft,https://www.zillow.com/homedetails/881-Deerflats-Dr-San-Dimas-CA-91773/21651381_zpid/
247,91773,San Dimas,34.104145,-117.830894,225000.0,2.0,3.0,1600.0,MANUFACTURED,,,https://www.zillow.com/homedetails/1245-W-Cienega-Ave-SPACE-122-San-Dimas-CA-91773/136704657_zpid/
248,91773,San Dimas,34.098286,-117.84092,170000.0,2.0,2.0,1200.0,MANUFACTURED,,,https://www.zillow.com/homedetails/1630-W-Covina-Blvd-SPACE-73-San-Dimas-CA-91773/136705515_zpid/
249,91740,Glendora,34.113922,-117.824615,1598888.0,4.0,6.0,3907.0,SINGLE_FAMILY,0.46441689623507804,acres,https://www.zillow.com/homedetails/937-W-Gladstone-St-Glendora-CA-91740/2080810761_zpid/
250,91773,San Dimas,34.125416,-117.813354,599800.0,2.0,3.0,1076.0,SINGLE_FAMILY,2144.0,sqft,https://www.zillow.com/homedetails/411-Heatherglen-Ln-San-Dimas-CA-91773/21649618_zpid/
251,91773,San Dimas,34.125015,-117.81169,630000.0,3.0,3.0,1240.0,CONDO,1832.0,sqft,https://www.zillow.com/homedetails/1296-Tarryglen-Ln-San-Dimas-CA-91773/21649518_zpid/
252,91773,San Dimas,,,4800000.0,6.0,5.0,6135.0,SINGLE_FAMILY,0.99,acres,https://www.zillow.com/homedetails/1507-Country-Point-Ln-San-Dimas-CA-91773/2078859359_zpid/
253,91773,San Dimas,34.10799,-117.80557,799900.0,2.0,3.0,1206.0,SINGLE_FAMILY,7126.416,sqft,https://www.zillow.com/homedetails/135-E-1st-St-San-Dimas-CA-91773/21530783_zpid/
254,91773,San Dimas,34.077473,-117.81853,1499000.0,3.0,4.0,2980.0,SINGLE_FAMILY,0.4599862258953168,acres,https://www.zillow.com/homedetails/526-Calle-Santa-Barbara-San-Dimas-CA-91773/63094029_zpid/
255,91773,San Dimas,34.104145,-117.830894,350000.0,2.0,2.0,1534.0,MANUFACTURED,,,https://www.zillow.com/homedetails/1245-W-Cienega-Ave-SPC-141-San-Dimas-CA-91773/336478339_zpid/
256,91773,San Dimas,34.103745,-117.81267,749888.0,2.0,3.0,1202.0,SINGLE_FAMILY,6698.0,sqft,https://www.zillow.com/homedetails/327-W-Nubia-St-San-Dimas-CA-91773/21530310_zpid/
257,91773,San Dimas,34.13321,-117.7858,974000.0,2.0,4.0,1840.0,SINGLE_FAMILY,9144.0,sqft,https://www.zillow.com/homedetails/1916-Grasscreek-Dr-San-Dimas-CA-91773/21651839_zpid/
258,91773,San Dimas,34.11728,-117.81306,1049999.0,3.0,5.0,2800.0,SINGLE_FAMILY,8101.0,sqft,https://www.zillow.com/homedetails/336-W-Allen-Ave-San-Dimas-CA-91773/21532919_zpid/
259,91773,San Dimas,34.09717,-117.80393,599000.0,3.0,3.0,1452.0,SINGLE_FAMILY,1401.0,sqft,https://www.zillow.com/homedetails/762-Knollwood-Ln-San-Dimas-CA-91773/21527369_zpid/
260,91773,San Dimas,34.09991,-117.80426,569000.0,3.0,2.0,1320.0,TOWNHOUSE,1684.0,sqft,https://www.zillow.com/homedetails/230-Teague-Dr-San-Dimas-CA-91773/21527943_zpid/
261,91773,San Dimas,34.07959,-117.83168,999950.0,3.0,5.0,2174.0,SINGLE_FAMILY,0.2577823691460055,acres,https://www.zillow.com/homedetails/1305-Paseo-Nogales-San-Dimas-CA-91773/21533602_zpid/
262,91773,San Dimas,34.100708,-117.84104,220000.0,3.0,4.0,1623.0,MANUFACTURED,,,https://www.zillow.com/homedetails/1635-W-Covina-Blvd-103-San-Dimas-CA-91773/2057178601_zpid/
263,91773,San Dimas,34.127625,-117.80861,1200000.0,2.0,3.0,2371.0,SINGLE_FAMILY,0.6770661157024793,acres,https://www.zillow.com/homedetails/1397-N-Shirlmar-Ave-San-Dimas-CA-91773/21651334_zpid/
264,91773,San Dimas,34.09774,-117.80713,530000.0,3.0,3.0,1496.0,CONDO,1778.0,sqft,https://www.zillow.com/homedetails/610-Briarwood-Ln-San-Dimas-CA-91773/21527573_zpid/
265,91773,San Dimas,34.120663,-117.80758,749999.0,2.0,3.0,1482.0,SINGLE_FAMILY,6534.0,sqft,https://www.zillow.com/homedetails/105-W-Alford-St-San-Dimas-CA-91773/21649169_zpid/
266,91773,San Dimas,34.123077,-117.801285,1450000.0,4.0,7.0,3611.0,SINGLE_FAMILY,0.49315886134067954,acres,https://www.zillow.com/homedetails/1136-Cherokee-Ct-San-Dimas-CA-91773/21649377_zpid/
267,91773,San Dimas,34.09559,-117.833565,1150000.0,3.0,4.0,1828.0,SINGLE_FAMILY,7544.0,sqft,https://www.zillow.com/homedetails/805-Sheffield-Ct-San-Dimas-CA-91773/21529678_zpid/
268,91773,San Dimas,34.09994,-117.82419,175000.0,2.0,3.0,1248.0,MANUFACTURED,,,https://www.zillow.com/homedetails/801-W-Covina-Blvd-SPACE-25-San-Dimas-CA-91773/136704752_zpid/
269,91773,San Dimas,34.09799,-117.80528,615000.0,3.0,3.0,1452.0,TOWNHOUSE,1784.0,sqft,https://www.zillow.com/homedetails/708-Knollwood-Ln-San-Dimas-CA-91773/21527414_zpid/
270,91773,San Dimas,34.114204,-117.81755,1271000.0,3.0,3.0,2486.0,SINGLE_FAMILY,0.3665289256198347,acres,https://www.zillow.com/homedetails/539-W-Gladstone-St-San-Dimas-CA-91773/21532973_zpid/
