,zip,city,price,baths,beds,home_sqft,type,url,year_built,lot_sqft
286,91750,La Verne,698990.0,4.0,3.0,1618.0,CONDO,https://www.zillow.com/homedetails/3716-Verdana-Cir-La-Verne-CA-91750/2057232211_zpid/,2023.0,1618.0
287,91750,La Verne,620990.0,3.0,2.0,1243.0,TOWNHOUSE,https://www.zillow.com/community/verdana/2057117852_zpid/,2023.0,1243.0
288,91750,La Verne,379900.0,2.0,3.0,1344.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-163-La-Verne-CA-91750/2058169965_zpid/,2023.0,1344.0
289,91750,La Verne,289000.0,2.0,2.0,1788.0,MANUFACTURED,https://www.zillow.com/homedetails/3800-Bradford-Space-St-117-La-Verne-CA-91750/2057738199_zpid/,1977.0,1788.0
290,91750,La Verne,389900.0,2.0,3.0,1512.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-SPACE-410-La-Verne-CA-91750/2057839290_zpid/,2023.0,1512.0
291,91750,La Verne,170900.0,2.0,2.0,1080.0,MANUFACTURED,https://www.zillow.com/homedetails/2755-Arrow-Hwy-La-Verne-CA-91750/2078653108_zpid/,1971.0,1080.0
292,91711,Claremont,2000000.0,7.0,5.0,4807.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1119-Cooke-Ave-Claremont-CA-91711/21656363_zpid/,1999.0,33664.0
293,91711,Claremont,679000.0,2.0,3.0,1148.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/326-Springfield-St-Claremont-CA-91711/21502339_zpid/,1952.0,6448.0
294,91711,Claremont,650000.0,2.0,3.0,1181.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/525-Geneva-Ave-Claremont-CA-91711/21503145_zpid/,1953.0,8410.0
295,91711,Claremont,1298988.0,3.0,4.0,2312.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2040-Cape-Cod-Ct-Claremont-CA-91711/21655924_zpid/,1977.0,7717.0
296,91711,Claremont,523000.0,3.0,2.0,1154.0,TOWNHOUSE,https://www.zillow.com/homedetails/737-Mansfield-Dr-Claremont-CA-91711/21500230_zpid/,1986.0,1154.0
297,91711,Claremont,1650000.0,3.0,5.0,3800.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/612-W-12th-St-Claremont-CA-91711/21500904_zpid/,1948.0,11094.000000000002
298,91711,Claremont,775000.0,2.0,2.0,1224.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1962-Wheaton-Ave-Claremont-CA-91711/21497583_zpid/,1968.0,10518.0
299,91711,Claremont,1890000.0,4.0,5.0,4133.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2675-San-Andres-Way-Claremont-CA-91711/21654533_zpid/,1977.0,14298.000000000002
300,91711,Claremont,775000.0,3.0,3.0,1854.0,TOWNHOUSE,https://www.zillow.com/homedetails/445-Willamette-Ln-Claremont-CA-91711/21499150_zpid/,1979.0,1854.0
301,91711,Claremont,1278000.0,3.0,4.0,2261.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/161-E-Blue-Mountain-Way-Claremont-CA-91711/21655427_zpid/,1947.0,14969.999999999998
302,91711,Claremont,875000.0,2.0,2.0,1585.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/882-W-Highpoint-Dr-Claremont-CA-91711/21654040_zpid/,1971.0,3069.0
303,91711,Claremont,1100000.0,2.0,4.0,2502.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1912-Pembroke-Ct-Claremont-CA-91711/21499303_zpid/,1968.0,9630.0
304,91711,Claremont,1395000.0,3.0,4.0,2500.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/4326-Via-Padova-Claremont-CA-91711/21656280_zpid/,2007.0,14212.999999999998
305,91711,Claremont,1350000.0,4.0,6.0,3585.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3450-Crane-Ct-Claremont-CA-91711/21656083_zpid/,1981.0,16823.0
306,91711,Claremont,1350000.0,4.0,6.0,3395.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2230-Brescia-Ave-Claremont-CA-91711/21656067_zpid/,1978.0,11441.0
307,91711,Claremont,2188000.0,6.0,5.0,5573.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3638-Grand-Ave-Claremont-CA-91711/21655046_zpid/,1983.0,22944.0
308,91711,Claremont,988000.0,2.0,4.0,3080.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1490-N-Towne-Ave-Claremont-CA-91711/95052614_zpid/,2011.0,10021.0
309,91711,Claremont,1499000.0,3.0,5.0,4115.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/300-E-Baseline-Rd-Claremont-CA-91711/21655935_zpid/,1929.0,21736.0
310,91711,Claremont,2148000.0,5.0,4.0,4849.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3838-Newark-Ct-Claremont-CA-91711/21656448_zpid/,1988.0,23500.0
311,91786,Upland,694600.0,3.0,3.0,1651.0,CONDO,https://www.zillow.com/homedetails/2052-Moonlit-Marsh-Upland-CA-91786/2056138975_zpid/,2023.0,1651.0
312,91711,Claremont,1450000.0,3.0,4.0,3135.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2125-La-Sierra-Way-Claremont-CA-91711/21653825_zpid/,1972.0,16559.999999999996
313,91711,Claremont,575000.0,3.0,2.0,1240.0,TOWNHOUSE,https://www.zillow.com/homedetails/1052-Newberry-Ln-Claremont-CA-91711/2084287010_zpid/,2018.0,1240.0
314,91711,Claremont,998500.0,2.0,4.0,2000.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1476-N-Indian-Hill-Blvd-Claremont-CA-91711/21499363_zpid/,1957.0,12210.999999999996
315,91786,Upland,712690.0,3.0,3.0,1761.0,CONDO,https://www.zillow.com/homedetails/2050-Moonlit-Marsh-Upland-CA-91786/2056139627_zpid/,2023.0,1761.0
316,91711,Claremont,869990.0,4.0,4.0,2173.0,TOWNHOUSE,https://www.zillow.com/community/docente/2060918950_zpid/,2023.0,2173.0
317,91711,Claremont,725990.0,2.0,2.0,1401.0,TOWNHOUSE,https://www.zillow.com/community/docente/2060769822_zpid/,2023.0,1401.0
318,91711,Claremont,919990.0,3.0,3.0,1862.0,CONDO,https://www.zillow.com/community/docente/2057080360_zpid/,2023.0,1862.0
319,91711,Claremont,839990.0,3.0,3.0,1538.0,CONDO,https://www.zillow.com/community/docente/2057582574_zpid/,2023.0,1538.0
320,91711,Claremont,825990.0,4.0,3.0,1866.0,TOWNHOUSE,https://www.zillow.com/community/docente/2060918949_zpid/,2023.0,1866.0
321,91711,Claremont,865990.0,4.0,3.0,2182.0,TOWNHOUSE,https://www.zillow.com/community/docente/2060918951_zpid/,2023.0,2182.0
322,91706,Baldwin Park,549900.0,2.0,2.0,1260.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3357-Puente-Ave-Baldwin-Park-CA-91706/21561393_zpid/,1979.0,3834.0
323,91706,Baldwin Park,549900.0,1.0,2.0,840.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/13317-Morgan-St-Baldwin-Park-CA-91706/21596708_zpid/,1961.0,10355.0
324,91706,Baldwin Park,599000.0,2.0,3.0,1128.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/4433-Stewart-Ave-Baldwin-Park-CA-91706/21593511_zpid/,1961.0,5898.0
325,91706,Baldwin Park,729999.0,2.0,3.0,1827.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3947-Big-Dalton-Ave-Baldwin-Park-CA-91706/21550590_zpid/,1950.0,8004.0
326,91706,Baldwin Park,79979.0,1.0,1.0,533.0,MANUFACTURED,https://www.zillow.com/homedetails/1661-Puente-Ave-TRAILER-26-Baldwin-Park-CA-91706/136706318_zpid/,1976.0,533.0
327,91706,Baldwin Park,799000.0,5.0,6.0,1647.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/4114-La-Rica-Ave-Baldwin-Park-CA-91706/21594867_zpid/,1936.0,8238.0
328,91706,Baldwin Park,480000.0,2.0,2.0,1142.0,TOWNHOUSE,https://www.zillow.com/homedetails/4415-Merced-Ave-22-Baldwin-Park-CA-91706/2056160895_zpid/,1981.0,1142.0
329,91706,Baldwin Park,649000.0,2.0,4.0,1416.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/12735-Waltham-St-Baldwin-Park-CA-91706/21600327_zpid/,1938.0,8362.0
330,91706,Baldwin Park,675000.0,2.0,3.0,1483.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/14658-Via-El-Camino-Baldwin-Park-CA-91706/21541760_zpid/,1985.0,4024.0
331,91706,Baldwin Park,300000.0,1.0,1.0,578.0,CONDO,https://www.zillow.com/homedetails/3030-Vineland-Ave-APT-1-Baldwin-Park-CA-91706/21604022_zpid/,1963.0,578.0
332,91706,Baldwin Park,619990.0,2.0,3.0,920.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3537-Maine-Ave-Baldwin-Park-CA-91706/21603477_zpid/,1945.0,5408.0
333,91706,Baldwin Park,310000.0,1.0,1.0,574.0,CONDO,https://www.zillow.com/homedetails/3030-Vineland-Ave-APT-7-Baldwin-Park-CA-91706/21604023_zpid/,1963.0,574.0
334,91706,Baldwin Park,720000.0,2.0,4.0,1265.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/13818-Palm-Ave-Baldwin-Park-CA-91706/21595147_zpid/,1956.0,7245.0
335,91706,Baldwin Park,900000.0,2.0,3.0,1200.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/13241-Tracy-St-Baldwin-Park-CA-91706/136581828_zpid/,1948.0,7043.0
336,91706,Baldwin Park,900000.0,2.0,4.0,1350.0,MULTI_FAMILY,https://www.zillow.com/homedetails/13419-Athol-St-Baldwin-Park-CA-91706/21601600_zpid/,1941.0,7412.0
337,91706,Baldwin Park,445000.0,1.0,2.0,750.0,CONDO,https://www.zillow.com/homedetails/4304-Walnut-St-APT-14-Baldwin-Park-CA-91706/21596951_zpid/,1985.0,750.0
338,91706,Baldwin Park,875000.0,2.0,5.0,1728.0,MULTI_FAMILY,https://www.zillow.com/homedetails/3844-Baldwin-Park-Blvd-Baldwin-Park-CA-91706/21602549_zpid/,1954.0,9456.876
339,91706,Baldwin Park,698000.0,2.0,3.0,1116.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3713-1-2-Vineland-Ave-Baldwin-Park-CA-91706/21603057_zpid/,1960.0,5165.0
340,91706,Baldwin Park,515000.0,2.0,3.0,1062.0,CONDO,https://www.zillow.com/homedetails/13847-Los-Angeles-St-APT-C-Baldwin-Park-CA-91706/21593319_zpid/,1982.0,1062.0
341,91706,Baldwin Park,915000.0,2.0,2.0,966.0,MULTI_FAMILY,https://www.zillow.com/homedetails/14550-Central-Ave-Baldwin-Park-CA-91706/21602925_zpid/,1967.0,6268.0
342,91706,Baldwin Park,2200000.0,2.0,5.0,2479.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1837-Puente-Ave-Baldwin-Park-CA-91706/21604808_zpid/,1951.0,23890.000000000004
